Qrob_Chr01	31001	31200	200	*	99	130	0.757575757575758	25	61	0.412698412698413	2	CG	-1	0.00390507207187688	loss
Qrob_Chr01	45201	45400	200	*	13	29	0.451612903225806	12	53	0.236363636363636	6	CG	-1	0.00068829353088161	loss
Qrob_Chr01	49801	50000	200	*	74	87	0.842696629213483	26	53	0.490909090909091	6	CG	-1	0.00303608228807989	loss
Qrob_Chr01	91801	92000	200	*	81	124	0.650793650793651	91	102	0.884615384615385	4	CG	1	6.56496240134155e-07	gain
Qrob_Chr01	93601	93800	200	*	61	73	0.826666666666667	23	44	0.521739130434783	4	CG	-1	0.000280417729107471	loss
Qrob_Chr01	94001	94200	200	*	46	59	0.770491803278688	14	29	0.483870967741935	2	CG	-1	0.00358080604935865	loss
Qrob_Chr01	107001	107200	200	*	9	251	0.0395256916996047	73	173	0.422857142857143	12	CG	1	0.00356350609853584	gain
Qrob_Chr01	136801	137000	200	*	3	29	0.129032258064516	10	28	0.366666666666667	4	CG	1	0.00124249504532756	gain
Qrob_Chr01	150001	150200	200	*	138	330	0.418674698795181	26	189	0.141361256544503	4	CG	-1	0.0026334891062725	loss
Qrob_Chr01	163801	164000	200	*	33	64	0.515151515151515	116	133	0.866666666666667	6	CG	1	0.000561877758491428	gain
Qrob_Chr01	342401	342600	200	*	226	307	0.73462783171521	170	407	0.418092909535452	10	CG	-1	0.00138009299809749	loss
Qrob_Chr01	356601	356800	200	*	121	135	0.89051094890511	76	120	0.631147540983607	4	CG	-1	1.28197633368662e-06	loss
Qrob_Chr01	448001	448200	200	*	148	267	0.553903345724907	200	248	0.804	6	CG	1	0.00447697538777055	gain
Qrob_Chr01	450601	450800	200	*	76	122	0.620967741935484	31	138	0.228571428571429	4	CG	-1	0.00479336155582112	loss
Qrob_Chr01	494801	495000	200	*	182	218	0.831818181818182	118	196	0.601010101010101	4	CG	-1	0.00190828486926366	loss
Qrob_Chr01	573601	573800	200	*	124	161	0.766871165644172	76	135	0.562043795620438	8	CG	-1	0.00489731090405737	loss
Qrob_Chr01	584601	584800	200	*	54	57	0.932203389830508	17	34	0.5	2	CG	-1	0.00157517086717502	loss
Qrob_Chr01	587401	587600	200	*	100	253	0.396078431372549	28	149	0.19205298013245	8	CG	-1	0.00560201884519985	loss
Qrob_Chr01	601001	601200	200	*	18	56	0.327586206896552	32	47	0.673469387755102	2	CG	1	0.00333984793673759	gain
Qrob_Chr01	828001	828200	200	*	22	68	0.328571428571429	87	148	0.586666666666667	6	CG	1	2.91137081611845e-05	gain
Qrob_Chr01	978201	978400	200	*	0	25	0.037037037037037	6	13	0.466666666666667	2	CG	1	0.00205837689134924	gain
Qrob_Chr01	1212801	1213000	200	*	276	293	0.938983050847458	198	272	0.726277372262774	6	CG	-1	0.00246917200716853	loss
Qrob_Chr01	1273201	1273400	200	*	40	41	0.953488372093023	36	59	0.60655737704918	2	CG	-1	0.00249662264458193	loss
Qrob_Chr01	1313201	1313400	200	*	77	119	0.644628099173554	106	123	0.856	4	CG	1	0.00149270586052145	gain
Qrob_Chr01	1322401	1322600	200	*	40	68	0.585714285714286	70	88	0.788888888888889	4	CG	1	0.00484138858622566	gain
Qrob_Chr01	1339801	1340000	200	*	57	88	0.644444444444444	175	191	0.911917098445596	14	CG	1	0.000924477603007806	gain
Qrob_Chr01	1340601	1340800	200	*	19	56	0.344827586206897	23	247	0.0963855421686747	12	CG	-1	0.00466595800993446	loss
Qrob_Chr01	1345401	1345600	200	*	18	72	0.256756756756757	53	83	0.635294117647059	2	CG	1	0.00585111707408767	gain
Qrob_Chr01	1360601	1360800	200	*	237	699	0.339514978601997	419	701	0.597439544807966	12	CG	1	0.00103087536621355	gain
Qrob_Chr01	1360801	1361000	200	*	106	534	0.199626865671642	256	589	0.434856175972927	12	CG	1	0.00560201884519985	gain
Qrob_Chr01	1385601	1385800	200	*	37	55	0.666666666666667	103	109	0.936936936936937	7	CG	1	0.000294130007976116	gain
Qrob_Chr01	1393601	1393800	200	*	30	49	0.607843137254902	54	65	0.82089552238806	2	CG	1	0.00510750254732336	gain
Qrob_Chr01	1401401	1401600	200	*	0	9	0.0909090909090909	44	46	0.9375	2	CG	1	0.00232809541647879	gain
Qrob_Chr01	1412801	1413000	200	*	3	61	0.0634920634920635	29	65	0.447761194029851	2	CG	1	0.00314197823273852	gain
Qrob_Chr01	1436001	1436200	200	*	4	9	0.454545454545455	0	39	0.024390243902439	2	CG	-1	0.0016030962451562	loss
Qrob_Chr01	1438601	1438800	200	*	9	29	0.32258064516129	88	95	0.917525773195876	6	CG	1	0.00190811194856775	gain
Qrob_Chr01	1440401	1440600	200	*	26	38	0.675	85	94	0.895833333333333	8	CG	1	0.00160811961419619	gain
Qrob_Chr01	1499601	1499800	200	*	67	179	0.375690607734807	107	173	0.617142857142857	4	CG	1	0.000725950343571147	gain
Qrob_Chr01	1516401	1516600	200	*	22	104	0.216981132075472	90	115	0.777777777777778	2	CG	1	0.000357718825050177	gain
Qrob_Chr01	1547601	1547800	200	*	54	76	0.705128205128205	71	73	0.96	2	CG	1	0.00592875168042822	gain
Qrob_Chr01	1555401	1555600	200	*	91	399	0.229426433915212	179	368	0.486486486486487	10	CG	1	0.000653202388317667	gain
Qrob_Chr01	1606201	1606400	200	*	24	36	0.657894736842105	55	62	0.875	8	CG	1	0.00533315074371077	gain
